id	drug	concentration	community	technical_replicate	sample_type	plate_number	time_point	area_drug	IS	area_is	IS_count	y	time
MZ006A_Felodipine_8000_C1_tech2_WC_P3_t5_POS.d	Felodipine	80	C1	tech2	WC	P3	t5	75313	area_is_caffeine	152829	43	0.9874059599929647	5
MZ006A_Felodipine_8000_C2_tech1_SN_P3_t5_POS.d	Felodipine	80	C2	tech1	SN	P3	t5	118272	area_is_caffeine	149133	43	1.2081579728568366	5
MZ006A_Felodipine_8000_C2_tech2_SN_P3_t5_POS.d	Felodipine	80	C2	tech2	SN	P3	t5	109538	area_is_caffeine	165754	43	1.0067376881562429	5
MZ006A_Felodipine_8000_C2_tech1_WC_P3_t5_POS.d	Felodipine	80	C2	tech1	WC	P3	t5	108680	area_is_caffeine	151796	43	1.0906988114838845	5
MZ006A_Felodipine_8000_C2_tech2_WC_P4_t5_POS.d	Felodipine	80	C2	tech2	WC	P4	t5	136949	area_is_caffeine	156410	43	1.3338588881834978	5
MZ006A_Ketoconazole_8000_C1_tech1_SN_P3_t5_POS.d	Ketoconazole	80	C1	tech1	SN	P3	t5	579883	area_is_caffeine	100836	44	0.5725084335772144	5
MZ006A_Ketoconazole_8000_C1_tech2_SN_P3_t5_POS.d	Ketoconazole	80	C1	tech2	SN	P3	t5	1365708	area_is_caffeine	157711	44	0.8620907576147198	5
MZ006A_Ketoconazole_8000_C1_tech1_WC_P3_t5_POS.d	Ketoconazole	80	C1	tech1	WC	P3	t5	1076735	area_is_caffeine	131761	44	0.8135402961831042	5
MZ006A_Ketoconazole_8000_C1_tech2_WC_P3_t5_POS.d	Ketoconazole	80	C1	tech2	WC	P3	t5	1397616	area_is_caffeine	158737	44	0.8765300645302858	5
MZ006A_Ketoconazole_8000_C2_tech1_SN_P3_t5_POS.d	Ketoconazole	80	C2	tech1	SN	P3	t5	2324461	area_is_caffeine	162605	44	1.1472498600772447	5
MZ006A_Ketoconazole_8000_C2_tech2_SN_P3_t5_POS.d	Ketoconazole	80	C2	tech2	SN	P3	t5	1626306	area_is_caffeine	154125	44	0.8468350401320067	5
MZ006A_Ketoconazole_8000_C2_tech1_WC_P3_t5_POS.d	Ketoconazole	80	C2	tech1	WC	P3	t5	2407846	area_is_caffeine	159042	44	1.2150286645090305	5
MZ006A_Ketoconazole_8000_C2_tech2_WC_P4_t5_POS.d	Ketoconazole	80	C2	tech2	WC	P4	t5	1759578	area_is_caffeine	161646	44	0.8736011685189855	5
MZ006A_Lansoprazole_8000_C1_tech1_SN_P3_t5_POS.d	Lansoprazole	80	C1	tech1	SN	P3	t5	1513340	area_is_caffeine	151949	44	0.3727403789482965	5
MZ006A_Lansoprazole_8000_C1_tech2_SN_P3_t5_POS.d	Lansoprazole	80	C1	tech2	SN	P3	t5	1073926	area_is_caffeine	158490	44	0.2535947560822032	5
MZ006A_Lansoprazole_8000_C1_tech1_WC_P3_t5_POS.d	Lansoprazole	80	C1	tech1	WC	P3	t5	1797958	area_is_caffeine	161853	44	0.41574455138616023	5
MZ006A_Lansoprazole_8000_C1_tech2_WC_P3_t5_POS.d	Lansoprazole	80	C1	tech2	WC	P3	t5	621603	area_is_caffeine	124447	44	0.18693750735467324	5
MZ006A_Lansoprazole_8000_C2_tech1_SN_P3_t5_POS.d	Lansoprazole	80	C2	tech1	SN	P3	t5	1545641	area_is_caffeine	144904	44	0.37890481660711756	5
MZ006A_Lansoprazole_8000_C2_tech2_SN_P3_t5_POS.d	Lansoprazole	80	C2	tech2	SN	P3	t5	1400750	area_is_caffeine	154008	44	0.3230868044426777	5
MZ006A_Lansoprazole_8000_C2_tech1_WC_P3_t5_POS.d	Lansoprazole	80	C2	tech1	WC	P3	t5	1711956	area_is_caffeine	157449	44	0.3862376112737648	5
MZ006A_Lansoprazole_8000_C2_tech2_WC_P4_t5_POS.d	Lansoprazole	80	C2	tech2	WC	P4	t5	1206929	area_is_caffeine	156111	44	0.2746313347486379	5
MZ006A_Loratadine_8000_C1_tech1_SN_P3_t5_POS.d	Loratadine	80	C1	tech1	SN	P3	t5	1671180	area_is_warfarin	1582572	44	0.6433380332290038	5
MZ006A_Loratadine_8000_C1_tech2_SN_P3_t5_POS.d	Loratadine	80	C1	tech2	SN	P3	t5	1595798	area_is_warfarin	1630473	44	0.5962711268588545	5
MZ006A_Loratadine_8000_C1_tech1_WC_P3_t5_POS.d	Loratadine	80	C1	tech1	WC	P3	t5	2893293	area_is_warfarin	1721830	44	1.0237210206726588	5
MZ006A_Loratadine_8000_C1_tech2_WC_P3_t5_POS.d	Loratadine	80	C1	tech2	WC	P3	t5	2131535	area_is_warfarin	1539085	44	0.8437413582680704	5
MZ006A_Loratadine_8000_C2_tech1_SN_P3_t5_POS.d	Loratadine	80	C2	tech1	SN	P3	t5	2382286	area_is_warfarin	1597750	44	0.8271322063072782	5
MZ006A_Loratadine_8000_C2_tech1_WC_P4_t5_POS.d	Loratadine	80	C2	tech1	WC	P4	t5	2035557	area_is_warfarin	1549349	44	0.728826023206881	5
MZ006A_Loratadine_8000_C2_tech2_WC_P4_t5_POS.d	Loratadine	80	C2	tech2	WC	P4	t5	2032768	area_is_warfarin	1354616	44	0.8324563559169179	5
MZ006A_Loxapine_8000_C1_tech1_SN_P3_t5_POS.d	Loxapine	80	C1	tech1	SN	P3	t5	3777984	area_is_caffeine	149244	44	1.1708027698519305	5
MZ006A_Loxapine_8000_C1_tech2_SN_P3_t5_POS.d	Loxapine	80	C1	tech2	SN	P3	t5	3584846	area_is_caffeine	153954	44	1.07696114226076	5
MZ006A_Loxapine_8000_C1_tech1_WC_P3_t5_POS.d	Loxapine	80	C1	tech1	WC	P3	t5	4291583	area_is_caffeine	159661	44	1.2431947816185864	5
MZ006A_Loxapine_8000_C1_tech2_WC_P3_t5_POS.d	Loxapine	80	C1	tech2	WC	P3	t5	2295157	area_is_caffeine	134105	44	0.791567465003343	5
MZ006A_Loxapine_8000_C2_tech1_SN_P3_t5_POS.d	Loxapine	80	C2	tech1	SN	P3	t5	1989331	area_is_caffeine	131825	44	0.5259715657838638	5
MZ006A_Loxapine_8000_C2_tech1_WC_P4_t5_POS.d	Loxapine	80	C2	tech1	WC	P4	t5	3166333	area_is_caffeine	140758	44	0.7840368878971598	5
MZ006A_Loxapine_8000_C2_tech2_WC_P4_t5_POS.d	Loxapine	80	C2	tech2	WC	P4	t5	2632138	area_is_caffeine	139645	44	0.6569559661804217	5
MZ006A_Omeprazole_8000_C1_tech1_SN_P3_t5_POS.d	Omeprazole	80	C1	tech1	SN	P3	t5	1820304	area_is_warfarin	1671404	43	0.4176868333871877	5
MZ006A_Omeprazole_8000_C1_tech2_SN_P3_t5_POS.d	Omeprazole	80	C1	tech2	SN	P3	t5	1617930	area_is_warfarin	1600856	43	0.3876107014733622	5
MZ006A_Omeprazole_8000_C1_tech1_WC_P3_t5_POS.d	Omeprazole	80	C1	tech1	WC	P3	t5	2296539	area_is_warfarin	1918761	43	0.4590301814793417	5
MZ006A_Omeprazole_8000_C1_tech2_WC_P3_t5_POS.d	Omeprazole	80	C1	tech2	WC	P3	t5	1440667	area_is_warfarin	1553814	43	0.35559273320215956	5
MZ006A_Omeprazole_8000_C2_tech1_SN_P3_t5_POS.d	Omeprazole	80	C2	tech1	SN	P3	t5	1210382	area_is_warfarin	1511660	43	0.32858211291401984	5
MZ006A_Omeprazole_8000_C2_tech1_WC_P4_t5_POS.d	Omeprazole	80	C2	tech1	WC	P4	t5	1049220	area_is_warfarin	1347248	43	0.3195910405018883	5
MZ006A_Omeprazole_8000_C2_tech2_WC_P4_t5_POS.d	Omeprazole	80	C2	tech2	WC	P4	t5	1130897	area_is_warfarin	1621958	43	0.2861271247274181	5
MZ006A_Aprepitant_3000_C1_tech1_SN_P5_t5_POS	Aprepitant	30	C1	tech1	SN	P5	t5	5014828	area_is_2-amino-cpb	574973	88	0.34837602632948517	5
MZ006A_Aprepitant_3000_C1_tech2_SN_P5_t5_POS	Aprepitant	30	C1	tech2	SN	P5	t5	8163479	area_is_2-amino-cpb	594588	88	0.5484017225505782	5
MZ006A_Aprepitant_3000_C1_tech1_WC_P5_t5_POS	Aprepitant	30	C1	tech1	WC	P5	t5	7666750	area_is_2-amino-cpb	538942	88	0.5682100914403739	5
MZ006A_Aprepitant_3000_C1_tech2_WC_P5_t5_POS	Aprepitant	30	C1	tech2	WC	P5	t5	11826648	area_is_2-amino-cpb	545121	88	0.8665795346547357	5
MZ006A_Aprepitant_3000_C2_tech1_SN_P6_t5_POS	Aprepitant	30	C2	tech1	SN	P6	t5	11818964	area_is_2-amino-cpb	536380	88	0.7387698272873727	5
MZ006A_Aprepitant_3000_C2_tech2_SN_P6_t5_POS	Aprepitant	30	C2	tech2	SN	P6	t5	9663864	area_is_2-amino-cpb	528107	88	0.6135234985763388	5
MZ006A_Aprepitant_3000_C2_tech1_WC_P6_t5_POS	Aprepitant	30	C2	tech1	WC	P6	t5	13238556	area_is_2-amino-cpb	517845	88	0.8571229927695996	5
MZ006A_Aprepitant_3000_C2_tech2_WC_P6_t5_POS	Aprepitant	30	C2	tech2	WC	P6	t5	10437594	area_is_2-amino-cpb	504710	88	0.6933632288100782	5
MZ006A_Aripiprazole_2000_C1_tech1_SN_P5_t5_POS	Aripiprazole	20	C1	tech1	SN	P5	t5	4757121	area_is_sulfamethoxazole	669461	43	0.6450602460633972	5
MZ006A_Aripiprazole_2000_C1_tech2_SN_P5_t5_POS	Aripiprazole	20	C1	tech2	SN	P5	t5	4960662	area_is_sulfamethoxazole	632770	43	0.711664197512854	5
MZ006A_Aripiprazole_2000_C1_tech1_WC_P5_t5_POS	Aripiprazole	20	C1	tech1	WC	P5	t5	6695924	area_is_sulfamethoxazole	632135	43	0.961572513264351	5
MZ006A_Aripiprazole_2000_C1_tech2_WC_P5_t5_POS	Aripiprazole	20	C1	tech2	WC	P5	t5	6275892	area_is_sulfamethoxazole	659471	43	0.8638953188198485	5
MZ006A_Aripiprazole_2000_C2_tech1_SN_P6_t5_POS	Aripiprazole	20	C2	tech1	SN	P6	t5	4781638	area_is_sulfamethoxazole	630470	43	0.8144352884382676	5
MZ006A_Aripiprazole_2000_C2_tech2_SN_P6_t5_POS	Aripiprazole	20	C2	tech2	SN	P6	t5	2842043	area_is_sulfamethoxazole	642548	43	0.47497350352030626	5
MZ006A_Aripiprazole_2000_C2_tech1_WC_P6_t5_POS	Aripiprazole	20	C2	tech1	WC	P6	t5	6252464	area_is_sulfamethoxazole	626216	43	1.0721890185521914	5
MZ006A_Aripiprazole_2000_C2_tech2_WC_P6_t5_POS	Aripiprazole	20	C2	tech2	WC	P6	t5	4149739	area_is_sulfamethoxazole	605363	43	0.7361210279883531	5
MZ006A_Clomiphene_2000_C1_tech1_SN_P5_t5_POS	Clomiphene	20	C1	tech1	SN	P5	t5	5338022	area_is_caffeine	232080	42	0.5492308125219498	5
MZ006A_Clomiphene_2000_C1_tech2_SN_P5_t5_POS	Clomiphene	20	C1	tech2	SN	P5	t5	3469143	area_is_caffeine	227871	42	0.36353430045906965	5
MZ006A_Clomiphene_2000_C1_tech1_WC_P5_t5_POS	Clomiphene	20	C1	tech1	WC	P5	t5	7815124	area_is_caffeine	241518	42	0.7726781293397847	5
MZ006A_Clomiphene_2000_C1_tech2_WC_P5_t5_POS	Clomiphene	20	C1	tech2	WC	P5	t5	7494833	area_is_caffeine	220340	42	0.8122334395798695	5
MZ006A_Clomiphene_2000_C2_tech1_SN_P6_t5_POS	Clomiphene	20	C2	tech1	SN	P6	t5	5999311	area_is_caffeine	235007	42	0.5257172196079795	5
MZ006A_Clomiphene_2000_C2_tech2_SN_P6_t5_POS	Clomiphene	20	C2	tech2	SN	P6	t5	4704201	area_is_caffeine	221009	42	0.43833639868046026	5
MZ006A_Clomiphene_2000_C2_tech1_WC_P6_t5_POS	Clomiphene	20	C2	tech1	WC	P6	t5	9135651	area_is_caffeine	223607	42	0.8413674959236271	5
MZ006A_Clomiphene_2000_C2_tech2_WC_P6_t5_POS	Clomiphene	20	C2	tech2	WC	P6	t5	5800039	area_is_caffeine	223017	42	0.5355802691883744	5
MZ006A_Ciprofloxacin_2000_C1_tech1_SN_P5_t5_POS	Ciprofloxacin	20	C1	tech1	SN	P5	t5	3450196	area_is_caffeine	208051	43	0.9426847641340105	5
MZ006A_Ciprofloxacin_2000_C1_tech1_WC_P5_t5_POS	Ciprofloxacin	20	C1	tech1	WC	P5	t5	3660868	area_is_caffeine	198115	43	1.050410947180856	5
MZ006A_Ciprofloxacin_2000_C1_tech2_SN_P5_t5_POS	Ciprofloxacin	20	C1	tech2	SN	P5	t5	3624930	area_is_caffeine	229982	43	0.895979980954702	5
MZ006A_Ciprofloxacin_2000_C1_tech2_WC_P5_t5_POS	Ciprofloxacin	20	C1	tech2	WC	P5	t5	3276084	area_is_caffeine	221657	43	0.8401679412638535	5
MZ006A_Ciprofloxacin_2000_C2_tech1_SN_P6_t5_POS	Ciprofloxacin	20	C2	tech1	SN	P6	t5	3314425	area_is_caffeine	215122	43	0.9187428417272118	5
MZ006A_Ciprofloxacin_2000_C2_tech1_WC_P6_t5_POS	Ciprofloxacin	20	C2	tech1	WC	P6	t5	3686307	area_is_caffeine	218532	43	1.005882053387082	5
MZ006A_Ciprofloxacin_2000_C2_tech2_SN_P6_t5_POS	Ciprofloxacin	20	C2	tech2	SN	P6	t5	3583289	area_is_caffeine	211368	43	1.0109116406229912	5
MZ006A_Ciprofloxacin_2000_C2_tech2_WC_P6_t5_POS	Ciprofloxacin	20	C2	tech2	WC	P6	t5	3576607	area_is_caffeine	215313	43	0.9905389766676977	5
MZ006A_Dienestrol_2000_C1_tech1_SN_P5_t5_POS	Dienestrol	20	C1	tech1	SN	P5	t5	381982	area_is_sulfamethoxazole	634993	42	0.9935747902243739	5
MZ006A_Dienestrol_2000_C1_tech2_SN_P5_t5_POS	Dienestrol	20	C1	tech2	SN	P5	t5	353773	area_is_sulfamethoxazole	607959	42	0.9611186301745882	5
MZ006A_Dienestrol_2000_C1_tech1_WC_P5_t5_POS	Dienestrol	20	C1	tech1	WC	P5	t5	416574	area_is_sulfamethoxazole	631484	42	1.0895731998323182	5
MZ006A_Dienestrol_2000_C1_tech2_WC_P5_t5_POS	Dienestrol	20	C1	tech2	WC	P5	t5	406311	area_is_sulfamethoxazole	588979	42	1.1394240263690874	5
MZ006A_Dienestrol_2000_C2_tech1_SN_P6_t5_POS	Dienestrol	20	C2	tech1	SN	P6	t5	397729	area_is_sulfamethoxazole	594373	42	1.1408901159480453	5
MZ006A_Dienestrol_2000_C2_tech2_SN_P6_t5_POS	Dienestrol	20	C2	tech2	SN	P6	t5	348230	area_is_sulfamethoxazole	645773	42	0.9193945650270089	5
MZ006A_Dienestrol_2000_C2_tech1_WC_P6_t5_POS	Dienestrol	20	C2	tech1	WC	P6	t5	426493	area_is_sulfamethoxazole	617390	42	1.1777902341947386	5
MZ006A_Dienestrol_2000_C2_tech2_WC_P6_t5_POS	Dienestrol	20	C2	tech2	WC	P6	t5	319032	area_is_sulfamethoxazole	627540	42	0.8667791687355394	5
MZ006A_Mecillinam_2000_C1_tech1_SN_P5_t5_POS	Mecillinam	20	C1	tech1	SN	P5	t5	3060643	area_is_caffeine	234859	44	0.5778225033942471	5
MZ006A_Mecillinam_2000_C1_tech2_SN_P5_t5_POS	Mecillinam	20	C1	tech2	SN	P5	t5	2869746	area_is_caffeine	229590	44	0.5542165296025705	5
MZ006A_Mecillinam_2000_C1_tech1_WC_P5_t5_POS	Mecillinam	20	C1	tech1	WC	P5	t5	2846822	area_is_caffeine	215215	44	0.5865118071001941	5
MZ006A_Mecillinam_2000_C1_tech2_WC_P5_t5_POS	Mecillinam	20	C1	tech2	WC	P5	t5	2619478	area_is_caffeine	202437	44	0.5737383049700433	5
MZ006A_Mecillinam_2000_C2_tech1_SN_P6_t5_POS	Mecillinam	20	C2	tech1	SN	P6	t5	3108118	area_is_caffeine	225276	44	0.6104260526768823	5
MZ006A_Mecillinam_2000_C2_tech2_SN_P6_t5_POS	Mecillinam	20	C2	tech2	SN	P6	t5	3020789	area_is_caffeine	233746	44	0.5717770135973729	5
MZ006A_Mecillinam_2000_C2_tech1_WC_P6_t5_POS	Mecillinam	20	C2	tech1	WC	P6	t5	2874897	area_is_caffeine	215249	44	0.5909240092382654	5
MZ006A_Mecillinam_2000_C2_tech2_WC_P6_t5_POS	Mecillinam	20	C2	tech2	WC	P6	t5	2598911	area_is_caffeine	223513	44	0.5144451866156735	5
MZ006A_Aprepitant_0500_C1_tech1_SN_P2_t5_POS	Aprepitant	5	C1	tech1	SN	P2	t5	1359811	area_is_2-amino-cpb	369169	88	0.11006298136059274	5
MZ006A_Aprepitant_0500_C1_tech1_WC_P2_t5_POS	Aprepitant	5	C1	tech1	WC	P2	t5	2607707	area_is_2-amino-cpb	331412	88	0.23511401126408915	5
MZ006A_Aprepitant_0500_C1_tech2_SN_P2_t5_POS	Aprepitant	5	C1	tech2	SN	P2	t5	1062636	area_is_2-amino-cpb	326360	88	0.0972916453935859	5
MZ006A_Aprepitant_0500_C1_tech2_WC_P2_t5_POS	Aprepitant	5	C1	tech2	WC	P2	t5	1867331	area_is_2-amino-cpb	325117	88	0.17162066326605188	5
MZ006A_Aprepitant_0500_C2_tech1_SN_P2_t5_POS	Aprepitant	5	C2	tech1	SN	P2	t5	1344894	area_is_2-amino-cpb	325851	88	0.5777878464834182	5
MZ006A_Aprepitant_0500_C2_tech2_SN_P2_t5_POS	Aprepitant	5	C2	tech2	SN	P2	t5	1009547	area_is_2-amino-cpb	323392	88	0.4370153330443125	5
MZ006A_Aprepitant_0500_C2_tech2_WC_P2_t5_POS	Aprepitant	5	C2	tech2	WC	P2	t5	2062666	area_is_2-amino-cpb	327731	88	0.8810707654402545	5
MZ006A_Mefloquine_2000_C1_tech1_SN_P5_t5_POS	Mefloquine	20	C1	tech1	SN	P5	t5	17381847	area_is_caffeine	215246	44	0.8268702984411462	5
MZ006A_Mefloquine_2000_C1_tech1_WC_P5_t5_POS	Mefloquine	20	C1	tech1	WC	P5	t5	20417179	area_is_caffeine	227512	44	0.9188994402073954	5
MZ006A_Mefloquine_2000_C1_tech2_SN_P5_t5_POS	Mefloquine	20	C1	tech2	SN	P5	t5	15867000	area_is_caffeine	250981	44	0.6473371556891071	5
MZ006A_Mefloquine_2000_C1_tech2_WC_P5_t5_POS	Mefloquine	20	C1	tech2	WC	P5	t5	17652192	area_is_caffeine	232459	44	0.777550913999354	5
MZ006A_Mefloquine_2000_C2_tech1_SN_P6_t5_POS	Mefloquine	20	C2	tech1	SN	P6	t5	7537505	area_is_caffeine	155509	44	0.48375293126223096	5
MZ006A_Mefloquine_2000_C2_tech1_WC_P6_t5_POS	Mefloquine	20	C2	tech1	WC	P6	t5	18859342	area_is_caffeine	215969	44	0.8715386346734622	5
MZ006A_Mefloquine_2000_C2_tech2_SN_P6_t5_POS	Mefloquine	20	C2	tech2	SN	P6	t5	14799145	area_is_caffeine	230103	44	0.6418977738206504	5
MZ006A_Mefloquine_2000_C2_tech2_WC_P6_t5_POS	Mefloquine	20	C2	tech2	WC	P6	t5	18002904	area_is_caffeine	232937	44	0.7713573333807633	5
MZ006A_Methotrexate_2000_C1_tech1_SN_P5_t5_POS	Methotrexate	20	C1	tech1	SN	P5	t5	1590658	area_is_sulfamethoxazole	666573	44	1.0666699460466815	5
MZ006A_Methotrexate_2000_C1_tech1_WC_P5_t5_POS	Methotrexate	20	C1	tech1	WC	P5	t5	1514875	area_is_sulfamethoxazole	604176	44	1.120764308131577	5
MZ006A_Methotrexate_2000_C1_tech2_SN_P5_t5_POS	Methotrexate	20	C1	tech2	SN	P5	t5	1135924	area_is_sulfamethoxazole	532870	44	0.952859718675136	5
MZ006A_Methotrexate_2000_C1_tech2_WC_P5_t5_POS	Methotrexate	20	C1	tech2	WC	P5	t5	1450269	area_is_sulfamethoxazole	727013	44	0.8916765599055501	5
MZ006A_Methotrexate_2000_C2_tech1_SN_P6_t5_POS	Methotrexate	20	C2	tech1	SN	P6	t5	1520787	area_is_sulfamethoxazole	680403	44	0.9545254511887304	5
MZ006A_Methotrexate_2000_C2_tech1_WC_P6_t5_POS	Methotrexate	20	C2	tech1	WC	P6	t5	1587391	area_is_sulfamethoxazole	637116	44	1.0640223318863453	5
MZ006A_Methotrexate_2000_C2_tech2_SN_P6_t5_POS	Methotrexate	20	C2	tech2	SN	P6	t5	1360411	area_is_sulfamethoxazole	651382	44	0.8919073087258536	5
MZ006A_Methotrexate_2000_C2_tech2_WC_P6_t5_POS	Methotrexate	20	C2	tech2	WC	P6	t5	1329620	area_is_sulfamethoxazole	622383	44	0.9123367279267248	5
MZ006A_Oxolinic acid_2000_C1_tech1_SN_P5_t5_POS	Oxolinic acid	20	C1	tech1	SN	P5	t5	2785183	area_is_sulfamethoxazole	704398	43	0.9129720582231663	5
MZ006A_Oxolinic acid_2000_C1_tech2_SN_P5_t5_POS	Oxolinic acid	20	C1	tech2	SN	P5	t5	2698948	area_is_sulfamethoxazole	679783	43	0.9167397907859682	5
MZ006A_Oxolinic acid_2000_C1_tech1_WC_P5_t5_POS	Oxolinic acid	20	C1	tech1	WC	P5	t5	2827254	area_is_sulfamethoxazole	632607	43	1.0319358456408436	5
MZ006A_Oxolinic acid_2000_C2_tech1_SN_P6_t5_POS	Oxolinic acid	20	C2	tech1	SN	P6	t5	2013586	area_is_sulfamethoxazole	664666	43	0.9296205483823545	5
MZ006A_Oxolinic acid_2000_C2_tech2_SN_P6_t5_POS	Oxolinic acid	20	C2	tech2	SN	P6	t5	2120587	area_is_sulfamethoxazole	659355	43	0.9869059931340319	5
MZ006A_Oxolinic acid_2000_C2_tech1_WC_P6_t5_POS	Oxolinic acid	20	C2	tech1	WC	P6	t5	2143639	area_is_sulfamethoxazole	577434	43	1.139169354227907	5
MZ006A_Oxolinic acid_2000_C2_tech2_WC_P6_t5_POS	Oxolinic acid	20	C2	tech2	WC	P6	t5	2230935	area_is_sulfamethoxazole	612534	43	1.1176239819752756	5
MZ006A_Simvastatin_2000_C1_tech1_SN_P5_t5_POS	Simvastatin	20	C1	tech1	SN	P5	t5	857341	area_is_warfarin	4062480	43	0.5060581636702783	5
MZ006A_Simvastatin_2000_C1_tech2_SN_P5_t5_POS	Simvastatin	20	C1	tech2	SN	P5	t5	773554	area_is_warfarin	3851845	43	0.48157054043668407	5
MZ006A_Simvastatin_2000_C1_tech1_WC_P5_t5_POS	Simvastatin	20	C1	tech1	WC	P5	t5	1435921	area_is_warfarin	3696188	43	0.931568022425808	5
MZ006A_Simvastatin_2000_C2_tech1_SN_P6_t5_POS	Simvastatin	20	C2	tech1	SN	P6	t5	1062871	area_is_warfarin	4036921	43	0.7568316747797744	5
MZ006A_Simvastatin_2000_C2_tech2_SN_P6_t5_POS	Simvastatin	20	C2	tech2	SN	P6	t5	903501	area_is_warfarin	3862702	43	0.6723670555695384	5
MZ006A_Simvastatin_2000_C2_tech1_WC_P6_t5_POS	Simvastatin	20	C2	tech1	WC	P6	t5	1326694	area_is_warfarin	4065993	43	0.9379358398018526	5
MZ006A_Simvastatin_2000_C2_tech2_WC_P6_t5_POS	Simvastatin	20	C2	tech2	WC	P6	t5	1203142	area_is_warfarin	3944166	43	0.8768608807478131	5
MZ006A_Tamoxifen_2000_C1_tech1_SN_P5_t5_POS	Tamoxifen	20	C1	tech1	SN	P5	t5	6133265	area_is_sulfamethoxazole	692095	43	0.4848851976549959	5
MZ006A_Tamoxifen_2000_C1_tech2_SN_P5_t5_POS	Tamoxifen	20	C1	tech2	SN	P5	t5	3102515	area_is_sulfamethoxazole	635860	43	0.2669717403670783	5
MZ006A_Tamoxifen_2000_C1_tech1_WC_P5_t5_POS	Tamoxifen	20	C1	tech1	WC	P5	t5	13158634	area_is_sulfamethoxazole	640696	43	1.123755171264155	5
MZ006A_Tamoxifen_2000_C2_tech1_SN_P6_t5_POS	Tamoxifen	20	C2	tech1	SN	P6	t5	8956504	area_is_sulfamethoxazole	650160	43	0.6153454478611835	5
MZ006A_Tamoxifen_2000_C2_tech2_SN_P6_t5_POS	Tamoxifen	20	C2	tech2	SN	P6	t5	7438750	area_is_sulfamethoxazole	655932	43	0.5065727909878938	5
MZ006A_Tamoxifen_2000_C2_tech1_WC_P6_t5_POS	Tamoxifen	20	C2	tech1	WC	P6	t5	14025310	area_is_sulfamethoxazole	613713	43	1.0208169228809416	5
SD006_Niclosamide_20_C1_SN_tech1_t5_P5-A5	Niclosamide	20	C1	tech1	SN	P5	t5	335982	area_is_13c-niclosamide	2621517	44	0.24545081941134692	5
SD006_Niclosamide_20_C1_SN_tech2_t5_P5-D7	Niclosamide	20	C1	tech2	SN	P5	t5	268779	area_is_13c-niclosamide	2525821	44	0.2037951844799714	5
SD006_Niclosamide_20_C1_WC_tech1_t5_P5-H9	Niclosamide	20	C1	tech1	WC	P5	t5	261953	area_is_13c-niclosamide	2626393	44	0.19101383233930055	5
SD006_Niclosamide_20_C1_WC_tech2_t5_P6-A1	Niclosamide	20	C1	tech2	WC	P6	t5	530556	area_is_13c-niclosamide	2514370	44	0.4041133499410331	5
SD006_Niclosamide_20_C2_SN_tech1_t5_P6-D3	Niclosamide	20	C2	tech1	SN	P6	t5	377183	area_is_13c-niclosamide	2601978	44	0.23520918684734027	5
SD006_Niclosamide_20_C2_SN_tech2_t5_P6-G5	Niclosamide	20	C2	tech2	SN	P6	t5	283980	area_is_13c-niclosamide	2531856	44	0.18199294120040296	5
SD006_Niclosamide_20_C2_WC_tech1_t5_P6-B8	Niclosamide	20	C2	tech1	WC	P6	t5	216819	area_is_13c-niclosamide	2328566	44	0.15108264361844112	5
SD006_Niclosamide_20_C2_WC_tech2_t5_P6-E10	Niclosamide	20	C2	tech2	WC	P6	t5	217893	area_is_13c-niclosamide	2445865	44	0.1445494975082023	5
SD002_Nifurtimox_20_C1_SN_tech1_t5_P5-B5	Nifurtimox	20	C1	tech1	SN	P5	t5	0	area_is_sulfamethoxazole	379088	43	0	5
SD002_Nifurtimox_20_C1_SN_tech2_t5_P5-E7	Nifurtimox	20	C1	tech2	SN	P5	t5	0	area_is_sulfamethoxazole	571642	43	0	5
SD002_Nifurtimox_20_C1_WC_tech1_t5_P5-A10	Nifurtimox	20	C1	tech1	WC	P5	t5	0	area_is_sulfamethoxazole	344253	43	0	5
SD002_Nifurtimox_20_C1_WC_tech2_t5_P6-B1	Nifurtimox	20	C1	tech2	WC	P6	t5	0	area_is_sulfamethoxazole	374748	43	0	5
SD002_Nifurtimox_20_C2_SN_tech1_t5_P6-E3	Nifurtimox	20	C2	tech1	SN	P6	t5	0	area_is_sulfamethoxazole	358490	43	0	5
SD002_Nifurtimox_20_C2_SN_tech2_t5_P6-H5	Nifurtimox	20	C2	tech2	SN	P6	t5	0	area_is_sulfamethoxazole	365838	43	0	5
SD002_Nifurtimox_20_C2_WC_tech1_t5_P6-C8	Nifurtimox	20	C2	tech1	WC	P6	t5	0	area_is_sulfamethoxazole	364273	43	0	5
SD002_Nifurtimox_20_C2_WC_tech2_t5_P6-F10	Nifurtimox	20	C2	tech2	WC	P6	t5	0	area_is_sulfamethoxazole	367334	43	0	5
MZ006A_Chlorpromazine_2000_C1_tech1_SN_P5_t5_POS	Chlorpromazine	20	C1	tech1	SN	P5	t5	48028560	none	1	NA	0.7577029726337656	5
MZ006A_Chlorpromazine_2000_C1_tech2_SN_P5_t5_POS	Chlorpromazine	20	C1	tech2	SN	P5	t5	45572544	none	1	NA	0.7189566387017033	5
MZ006A_Chlorpromazine_2000_C1_tech1_WC_P5_t5_POS	Chlorpromazine	20	C1	tech1	WC	P5	t5	49379331	none	1	NA	0.779012859960129	5
