flavor	species	run	tech_repl	hit	category	result	expected	n	n_total	fraction	n_repl
relative	Fusobacterium nucleatum subsp. nucleatum	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	4	49	0.08163265306122448	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	20	38	0.5263157894736842	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	18	38	0.47368421052631576	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	37	48	0.7708333333333334	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	11	48	0.22916666666666666	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1857	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	25	38	0.6578947368421053	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1857	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	13	38	0.34210526315789475	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	32	47	0.6808510638297872	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	15	47	0.3191489361702128	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1857	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	25	38	0.6578947368421053	6
relative	Fusobacterium nucleatum subsp. nucleatum	LM1857	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	13	38	0.34210526315789475	6
relative	Lacrimispora saccharolytica	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	44	49	0.8979591836734694	6
relative	Lacrimispora saccharolytica	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	5	49	0.10204081632653061	6
relative	Lacrimispora saccharolytica	LM1844	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	9	37	0.24324324324324326	6
relative	Lacrimispora saccharolytica	LM1844	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	28	37	0.7567567567567568	6
relative	Lacrimispora saccharolytica	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	41	49	0.8367346938775511	6
relative	Lacrimispora saccharolytica	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	8	49	0.16326530612244897	6
relative	Lacrimispora saccharolytica	LM1844	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	8	35	0.22857142857142856	6
relative	Lacrimispora saccharolytica	LM1844	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	27	35	0.7714285714285715	6
relative	Lacrimispora saccharolytica	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	48	49	0.9795918367346939	6
relative	Lacrimispora saccharolytica	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	49	0.02040816326530612	6
relative	Lacrimispora saccharolytica	LM1847	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	8	38	0.21052631578947367	6
relative	Lacrimispora saccharolytica	LM1847	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	30	38	0.7894736842105263	6
relative	Lacrimispora saccharolytica	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	48	49	0.9795918367346939	6
relative	Lacrimispora saccharolytica	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	49	0.02040816326530612	6
relative	Lacrimispora saccharolytica	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	4	38	0.10526315789473684	6
relative	Lacrimispora saccharolytica	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	34	38	0.8947368421052632	6
relative	Lacrimispora saccharolytica	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	44	48	0.9166666666666666	6
relative	Lacrimispora saccharolytica	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	4	48	0.08333333333333333	6
relative	Lacrimispora saccharolytica	LM1857	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	7	38	0.18421052631578946	6
relative	Lacrimispora saccharolytica	LM1857	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	31	38	0.8157894736842105	6
relative	Lacrimispora saccharolytica	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	45	48	0.9375	6
relative	Lacrimispora saccharolytica	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	3	48	0.0625	6
relative	Lacrimispora saccharolytica	LM1857	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	7	37	0.1891891891891892	6
relative	Lacrimispora saccharolytica	LM1857	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	30	37	0.8108108108108109	6
relative	Parabacteroides merdae	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	40	42	0.9523809523809523	6
relative	Parabacteroides merdae	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	2	42	0.047619047619047616	6
relative	Parabacteroides merdae	LM1844	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	8	44	0.18181818181818182	6
relative	Parabacteroides merdae	LM1844	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	36	44	0.8181818181818182	6
relative	Parabacteroides merdae	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	39	42	0.9285714285714286	6
relative	Parabacteroides merdae	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	3	42	0.07142857142857142	6
relative	Parabacteroides merdae	LM1844	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	11	42	0.2619047619047619	6
relative	Parabacteroides merdae	LM1844	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	31	42	0.7380952380952381	6
relative	Parabacteroides merdae	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	40	42	0.9523809523809523	6
relative	Parabacteroides merdae	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	2	42	0.047619047619047616	6
relative	Parabacteroides merdae	LM1847	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	16	45	0.35555555555555557	6
relative	Parabacteroides merdae	LM1847	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	29	45	0.6444444444444445	6
relative	Parabacteroides merdae	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	40	42	0.9523809523809523	6
relative	Parabacteroides merdae	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	2	42	0.047619047619047616	6
relative	Parabacteroides merdae	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	14	45	0.3111111111111111	6
relative	Parabacteroides merdae	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	31	45	0.6888888888888889	6
relative	Parabacteroides merdae	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	37	41	0.9024390243902439	6
relative	Parabacteroides merdae	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	4	41	0.0975609756097561	6
relative	Parabacteroides merdae	LM1857	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	20	45	0.4444444444444444	6
relative	Parabacteroides merdae	LM1857	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	25	45	0.5555555555555556	6
relative	Parabacteroides merdae	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	37	41	0.9024390243902439	6
relative	Parabacteroides merdae	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	4	41	0.0975609756097561	6
relative	Parabacteroides merdae	LM1857	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	19	44	0.4318181818181818	6
relative	Parabacteroides merdae	LM1857	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	25	44	0.5681818181818182	6
relative	Phocaeicola vulgatus	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	38	39	0.9743589743589743	6
relative	Phocaeicola vulgatus	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	39	0.02564102564102564	6
relative	Phocaeicola vulgatus	LM1844	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	20	47	0.425531914893617	6
relative	Phocaeicola vulgatus	LM1844	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	27	47	0.574468085106383	6
relative	Phocaeicola vulgatus	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	38	39	0.9743589743589743	6
relative	Phocaeicola vulgatus	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	39	0.02564102564102564	6
relative	Phocaeicola vulgatus	LM1844	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	24	45	0.5333333333333333	6
relative	Phocaeicola vulgatus	LM1844	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	21	45	0.4666666666666667	6
relative	Phocaeicola vulgatus	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	38	39	0.9743589743589743	6
relative	Phocaeicola vulgatus	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	39	0.02564102564102564	6
relative	Phocaeicola vulgatus	LM1847	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	23	48	0.4791666666666667	6
relative	Phocaeicola vulgatus	LM1847	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	25	48	0.5208333333333334	6
relative	Phocaeicola vulgatus	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	38	39	0.9743589743589743	6
relative	Phocaeicola vulgatus	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	39	0.02564102564102564	6
relative	Phocaeicola vulgatus	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	24	48	0.5	6
relative	Phocaeicola vulgatus	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	24	48	0.5	6
relative	Phocaeicola vulgatus	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	34	38	0.8947368421052632	6
relative	Phocaeicola vulgatus	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	4	38	0.10526315789473684	6
relative	Phocaeicola vulgatus	LM1857	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	28	48	0.5833333333333334	6
relative	Phocaeicola vulgatus	LM1857	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	20	48	0.4166666666666667	6
relative	Phocaeicola vulgatus	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	34	37	0.918918918918919	6
relative	Phocaeicola vulgatus	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	3	37	0.08108108108108109	6
relative	Phocaeicola vulgatus	LM1857	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	28	48	0.5833333333333334	6
relative	Phocaeicola vulgatus	LM1857	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	20	48	0.4166666666666667	6
relative	Roseburia intestinalis	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	36	38	0.9473684210526315	6
relative	Roseburia intestinalis	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	2	38	0.05263157894736842	6
relative	Roseburia intestinalis	LM1844	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	4	48	0.08333333333333333	6
relative	Roseburia intestinalis	LM1844	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	44	48	0.9166666666666666	6
relative	Roseburia intestinalis	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	37	38	0.9736842105263158	6
relative	Roseburia intestinalis	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	38	0.02631578947368421	6
relative	Roseburia intestinalis	LM1844	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	3	46	0.06521739130434782	6
relative	Roseburia intestinalis	LM1844	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	43	46	0.9347826086956522	6
relative	Roseburia intestinalis	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	37	38	0.9736842105263158	6
relative	Roseburia intestinalis	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	38	0.02631578947368421	6
relative	Roseburia intestinalis	LM1847	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	4	49	0.08163265306122448	6
relative	Roseburia intestinalis	LM1847	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	45	49	0.9183673469387755	6
relative	Roseburia intestinalis	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	36	38	0.9473684210526315	6
relative	Roseburia intestinalis	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	2	38	0.05263157894736842	6
relative	Roseburia intestinalis	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	6	49	0.12244897959183673	6
relative	Roseburia intestinalis	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	43	49	0.8775510204081632	6
relative	Roseburia intestinalis	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	36	37	0.972972972972973	6
relative	Roseburia intestinalis	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	1	37	0.02702702702702703	6
relative	Roseburia intestinalis	LM1857	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	9	49	0.1836734693877551	6
relative	Roseburia intestinalis	LM1857	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	40	49	0.8163265306122449	6
relative	Roseburia intestinalis	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	35	37	0.9459459459459459	6
relative	Roseburia intestinalis	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	2	37	0.05405405405405406	6
relative	Roseburia intestinalis	LM1857	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	10	48	0.20833333333333334	6
relative	Roseburia intestinalis	LM1857	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	38	48	0.7916666666666666	6
relative	Ruminococcus gnavus	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	36	49	0.7346938775510204	6
relative	Ruminococcus gnavus	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	13	49	0.2653061224489796	6
relative	Ruminococcus gnavus	LM1844	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	20	37	0.5405405405405406	6
relative	Ruminococcus gnavus	LM1844	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	17	37	0.4594594594594595	6
relative	Ruminococcus gnavus	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	41	49	0.8367346938775511	6
relative	Ruminococcus gnavus	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	8	49	0.16326530612244897	6
relative	Ruminococcus gnavus	LM1844	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	18	35	0.5142857142857142	6
relative	Ruminococcus gnavus	LM1844	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	17	35	0.4857142857142857	6
relative	Ruminococcus gnavus	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	41	49	0.8367346938775511	6
relative	Ruminococcus gnavus	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	8	49	0.16326530612244897	6
relative	Ruminococcus gnavus	LM1847	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	11	38	0.2894736842105263	6
relative	Ruminococcus gnavus	LM1847	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	27	38	0.7105263157894737	6
relative	Ruminococcus gnavus	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	44	49	0.8979591836734694	6
relative	Ruminococcus gnavus	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	5	49	0.10204081632653061	6
relative	Ruminococcus gnavus	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	10	38	0.2631578947368421	6
relative	Ruminococcus gnavus	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	28	38	0.7368421052631579	6
relative	Ruminococcus gnavus	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	40	48	0.8333333333333334	6
relative	Ruminococcus gnavus	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	8	48	0.16666666666666666	6
relative	Ruminococcus gnavus	LM1857	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	11	38	0.2894736842105263	6
relative	Ruminococcus gnavus	LM1857	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	27	38	0.7105263157894737	6
relative	Ruminococcus gnavus	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	36	47	0.7659574468085106	6
relative	Ruminococcus gnavus	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	11	47	0.23404255319148937	6
relative	Ruminococcus gnavus	LM1857	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	15	38	0.39473684210526316	6
relative	Ruminococcus gnavus	LM1857	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	23	38	0.6052631578947368	6
relative	Streptococcus parasanguinis	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	51	54	0.9444444444444444	6
relative	Streptococcus parasanguinis	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	3	54	0.05555555555555555	6
relative	Streptococcus parasanguinis	LM1844	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	19	32	0.59375	6
relative	Streptococcus parasanguinis	LM1844	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	13	32	0.40625	6
relative	Streptococcus parasanguinis	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	50	54	0.9259259259259259	6
relative	Streptococcus parasanguinis	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	4	54	0.07407407407407407	6
relative	Streptococcus parasanguinis	LM1844	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	19	30	0.6333333333333333	6
relative	Streptococcus parasanguinis	LM1844	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	11	30	0.36666666666666664	6
relative	Streptococcus parasanguinis	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	48	54	0.8888888888888888	6
relative	Streptococcus parasanguinis	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	6	54	0.1111111111111111	6
relative	Streptococcus parasanguinis	LM1847	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	18	33	0.5454545454545454	6
relative	Streptococcus parasanguinis	LM1847	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	15	33	0.45454545454545453	6
relative	Streptococcus parasanguinis	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	48	54	0.8888888888888888	6
relative	Streptococcus parasanguinis	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	6	54	0.1111111111111111	6
relative	Streptococcus parasanguinis	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	19	33	0.5757575757575758	6
relative	Streptococcus parasanguinis	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	14	33	0.42424242424242425	6
relative	Streptococcus parasanguinis	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	48	53	0.9056603773584906	6
relative	Streptococcus parasanguinis	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	5	53	0.09433962264150944	6
relative	Streptococcus parasanguinis	LM1857	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	21	33	0.6363636363636364	6
relative	Streptococcus parasanguinis	LM1857	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	12	33	0.36363636363636365	6
relative	Streptococcus parasanguinis	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	46	53	0.8679245283018868	6
relative	Streptococcus parasanguinis	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	7	53	0.1320754716981132	6
relative	Streptococcus parasanguinis	LM1857	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	22	32	0.6875	6
relative	Streptococcus parasanguinis	LM1857	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	10	32	0.3125	6
relative	Streptococcus salivarius	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	46	53	0.8679245283018868	6
relative	Streptococcus salivarius	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	7	53	0.1320754716981132	6
relative	Streptococcus salivarius	LM1844	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	22	33	0.6666666666666666	6
relative	Streptococcus salivarius	LM1844	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	11	33	0.3333333333333333	6
relative	Streptococcus salivarius	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	45	53	0.8490566037735849	6
relative	Streptococcus salivarius	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	8	53	0.1509433962264151	6
relative	Streptococcus salivarius	LM1844	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	24	31	0.7741935483870968	6
relative	Streptococcus salivarius	LM1844	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	7	31	0.22580645161290322	6
relative	Streptococcus salivarius	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	45	53	0.8490566037735849	6
relative	Streptococcus salivarius	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	8	53	0.1509433962264151	6
relative	Streptococcus salivarius	LM1847	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	17	34	0.5	6
relative	Streptococcus salivarius	LM1847	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	17	34	0.5	6
relative	Streptococcus salivarius	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	44	53	0.8301886792452831	6
relative	Streptococcus salivarius	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	9	53	0.16981132075471697	6
relative	Streptococcus salivarius	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	15	34	0.4411764705882353	6
relative	Streptococcus salivarius	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	19	34	0.5588235294117647	6
relative	Streptococcus salivarius	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	43	52	0.8269230769230769	6
relative	Streptococcus salivarius	LM1857	1	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	9	52	0.17307692307692307	6
relative	Streptococcus salivarius	LM1857	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	24	34	0.7058823529411765	6
relative	Streptococcus salivarius	LM1857	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	10	34	0.29411764705882354	6
relative	Streptococcus salivarius	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	35	52	0.6730769230769231	6
relative	Streptococcus salivarius	LM1857	2	FALSE	sensitization (fraction of single-species non-hits)	sensitized in community	FALSE	17	52	0.3269230769230769	6
relative	Streptococcus salivarius	LM1857	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	26	33	0.7878787878787878	6
relative	Streptococcus salivarius	LM1857	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	7	33	0.21212121212121213	6
relative	Veillonella parvula	LM1844	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	57	57	1	6
relative	Veillonella parvula	LM1844	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	15	29	0.5172413793103449	6
relative	Veillonella parvula	LM1844	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	14	29	0.4827586206896552	6
relative	Veillonella parvula	LM1844	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	57	57	1	6
relative	Veillonella parvula	LM1844	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	14	27	0.5185185185185185	6
relative	Veillonella parvula	LM1844	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	13	27	0.48148148148148145	6
relative	Veillonella parvula	LM1847	1	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	57	57	1	6
relative	Veillonella parvula	LM1847	1	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	14	30	0.4666666666666667	6
relative	Veillonella parvula	LM1847	1	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	16	30	0.5333333333333333	6
relative	Veillonella parvula	LM1847	2	FALSE	sensitization (fraction of single-species non-hits)	expected (normal growth in both cases)	TRUE	57	57	1	6
relative	Veillonella parvula	LM1847	2	TRUE	protection (fraction of single-species hits)	expected (reduced growth in both cases)	TRUE	12	30	0.4	6
relative	Veillonella parvula	LM1847	2	TRUE	protection (fraction of single-species hits)	protected in community	FALSE	18	30	0.6	6
